Workcenter,Machine,Job,Type,Priority
3,0,job6277,2,1
2,0,job6375,1,1
3,1,job6387,4,1
2,0,job6455,4,1
3,0,job6494,3,1
1,0,job6631,3,1
4,0,job6483,1,1
1,1,job6436,1,1
4,1,job6348,3,1
3,1,job6397,4,1
3,1,job6504,4,1
3,0,job6287,2,1
1,1,job6641,1,1
1,0,job6416,4,1
2,1,job6475,3,1
2,1,job6582,4,1
3,0,job6444,1,1
4,1,job6368,4,1
4,0,job6563,3,1
2,1,job6592,4,1
3,1,job6514,4,1
1,0,job6651,1,1
2,0,job6542,2,1
2,0,job6425,2,1
2,1,job6602,4,1
3,1,job6524,4,1
3,0,job6534,4,1
1,1,job6356,2,1
4,0,job6388,4,1
4,0,job6573,4,1
4,1,job6278,2,1
1,1,job6661,2,1
1,0,job6376,1,1
2,1,job6612,1,1
3,0,job6307,2,1
1,0,job6476,3,1
3,0,job6464,2,1
2,0,job6495,3,1
4,0,job6398,4,1
1,1,job6671,2,1
1,0,job6456,4,1
3,0,job6407,3,1
3,1,job6554,4,1
4,0,job6543,2,1
3,0,job6327,2,1
2,1,job6632,3,1
4,0,job6288,2,1
3,0,job6484,1,1
1,1,job6681,2,1
4,0,job6583,4,1
2,1,job6505,4,1
3,0,job6564,3,1
3,1,job6417,4,1
2,0,job6445,1,1
1,1,job6426,2,1
2,0,job6622,2,1
1,1,job6691,2,1
4,0,job6593,4,1
1,0,job6496,3,1
2,0,job6652,1,1
2,1,job6515,4,1
3,1,job6574,4,1
2,1,job6535,4,1
1,0,job6701,2,1
1,1,job6446,1,1
3,0,job6437,1,1
4,0,job6603,4,1
3,0,job6377,1,1
2,0,job6525,4,1
4,1,job6623,2,1
3,0,job6544,2,1
4,1,job6308,2,1
1,0,job6711,2,1
2,0,job6642,1,1
4,0,job6613,1,1
3,0,job6477,3,1
3,0,job6624,2,1
4,0,job6653,1,1
1,1,job6721,2,1
2,0,job6465,2,1
3,1,job6457,4,1
2,0,job6555,4,1
1,0,job6526,4,1
3,1,job6357,2,1
4,0,job6633,3,1
3,1,job6584,4,1
3,0,job6497,3,1
4,1,job6408,3,1
1,1,job6731,2,1
1,0,job6506,4,1
3,1,job6594,4,1
4,0,job6643,1,1
4,0,job6328,2,1
1,0,job6516,4,1
3,1,job6604,4,1
4,0,job6418,4,1
2,0,job6662,2,1
1,0,job6741,4,1
2,0,job6702,2,1
3,0,job6614,1,1
1,0,job6536,4,1
2,0,job6485,1,1
3,0,job6654,1,1
1,1,job6466,2,1
2,0,job6575,4,1
1,0,job6751,1,1
2,1,job6672,2,1
3,0,job6634,3,1
2,0,job6565,3,1
1,0,job6556,4,1
2,1,job6712,2,1
3,0,job6644,1,1
4,0,job6673,2,1
1,1,job6761,2,1
4,1,job6438,1,1
4,0,job6663,2,1
4,0,job6713,2,1
4,1,job6378,1,1
4,0,job6703,2,1
3,1,job6527,4,1
4,0,job6458,4,1
2,1,job6682,2,1
1,1,job6771,2,1
4,0,job6683,2,1
1,0,job6486,1,1
3,1,job6507,4,1
4,0,job6358,2,1
2,1,job6545,2,1
1,0,job6576,4,1
3,0,job6427,2,1
1,0,job6781,4,1
3,1,job6517,4,1
3,0,job6674,2,1
4,1,job6478,3,1
2,1,job6742,4,1
1,0,job6566,3,1
2,0,job6585,4,1
3,0,job6664,2,1
1,0,job6791,4,1
1,1,job6546,2,1
2,0,job6692,2,1
1,0,job6586,4,1
3,1,job6537,4,1
3,0,job6714,2,1
2,0,job6625,2,1
1,0,job6801,4,1
3,0,job6704,2,1
4,0,job6693,2,1
2,1,job6595,4,1
4,1,job6498,3,1
4,0,job6743,4,1
2,1,job6752,1,1
3,0,job6447,1,1
1,0,job6596,4,1
1,1,job6811,2,1
2,1,job6615,1,1
1,1,job6626,2,1
3,1,job6557,4,1
3,0,job6684,2,1
2,0,job6605,4,1
2,1,job6655,1,1
4,0,job6753,1,1
1,0,job6821,3,1
2,0,job6722,2,1
1,0,job6606,4,1
1,0,job6616,1,1
2,0,job6635,3,1
3,0,job6487,1,1
4,0,job6723,2,1
4,1,job6528,4,1
3,1,job6694,2,1
1,0,job6831,4,1
1,1,job6656,1,1
2,0,job6732,2,1
1,0,job6636,3,1
2,1,job6645,1,1
3,1,job6744,4,1
3,1,job6577,4,1
1,0,job6841,4,1
3,0,job6754,1,1
1,1,job6646,1,1
2,1,job6782,4,1
4,0,job6733,2,1
4,1,job6508,4,1
4,1,job6428,2,1
3,0,job6467,2,1
3,0,job6724,2,1
3,0,job6567,3,1
1,1,job6851,2,1
3,0,job6734,2,1
2,1,job6792,4,1
4,0,job6783,4,1
2,0,job6675,2,1
4,0,job6518,4,1
2,0,job6762,2,1
1,1,job6861,1,1
3,1,job6784,4,1
3,1,job6587,4,1
4,0,job6793,4,1
2,0,job6665,2,1
2,1,job6802,4,1
4,0,job6538,4,1
1,1,job6676,2,1
1,0,job6871,3,1
2,0,job6772,2,1
3,1,job6794,4,1
4,0,job6763,2,1
3,1,job6597,4,1
2,0,job6715,2,1
4,0,job6803,4,1
1,0,job6881,3,1
4,0,job6558,4,1
2,1,job6822,3,1
3,1,job6547,2,1
3,1,job6764,2,1
1,1,job6666,2,1
2,0,job6705,2,1
4,0,job6773,2,1
1,1,job6891,2,1
3,1,job6607,4,1
3,1,job6804,4,1
2,0,job6695,2,1
4,1,job6448,1,1
4,0,job6823,3,1
2,0,job6812,2,1
1,0,job6901,3,1
1,1,job6716,2,1
3,0,job6774,2,1
3,0,job6617,1,1
1,0,job6911,3,1
2,0,job6685,2,1
3,0,job6627,2,1
2,0,job6745,4,1
3,0,job6824,3,1
2,1,job6832,4,1
4,1,job6488,1,1
1,0,job6921,4,1
3,0,job6637,3,1
1,0,job6706,2,1
2,0,job6755,1,1
3,0,job6657,1,1
4,0,job6578,4,1
2,1,job6842,4,1
4,0,job6833,4,1
1,0,job6931,3,1
1,1,job6696,2,1
2,1,job6872,3,1
4,0,job6468,2,1
3,0,job6647,1,1
3,1,job6834,4,1
4,0,job6813,2,1
2,0,job6785,4,1
4,0,job6843,4,1
1,0,job6941,1,1
2,1,job6882,3,1
2,0,job6725,2,1
2,1,job6902,3,1
1,0,job6951,1,1
1,1,job6686,2,1
2,0,job6852,2,1
4,1,job6568,3,1
4,0,job6873,3,1
4,0,job6588,4,1
2,1,job6912,3,1
3,0,job6814,2,1
1,0,job6746,4,1
1,1,job6961,2,1
2,1,job6922,4,1
2,0,job6862,1,1
3,1,job6844,4,1
4,1,job6883,3,1
1,1,job6756,1,1
2,0,job6735,2,1
2,0,job6795,4,1
3,0,job6874,3,1
1,0,job6971,1,1
1,0,job6786,4,1
3,0,job6884,3,1
3,0,job6707,2,1
4,0,job6903,3,1
1,1,job6981,2,1
2,0,job6775,2,1
3,0,job6677,2,1
4,0,job6598,4,1
3,0,job6904,3,1
4,1,job6618,1,1
2,1,job6932,3,1
1,1,job6726,2,1
3,1,job6667,2,1
4,0,job6913,3,1
1,0,job6991,4,1
4,0,job6548,2,1
4,0,job6853,2,1
4,0,job6628,2,1
3,0,job6914,3,1
2,0,job6942,1,1
1,0,job7001,4,1
2,1,job6825,3,1
4,0,job6863,1,1
2,0,job6765,2,1
4,0,job6923,4,1
2,0,job6892,2,1
2,1,job6952,1,1
1,0,job7011,4,1
4,1,job6638,3,1
3,1,job6854,2,1
4,1,job6658,1,1
3,0,job6717,2,1
3,1,job6747,4,1
4,0,job6933,3,1
1,1,job6736,2,1
4,1,job6648,1,1
4,0,job6608,4,1
1,1,job7021,2,1
1,0,job6826,3,1
1,0,job6796,4,1
2,1,job6972,1,1
1,0,job7031,4,1
3,0,job6697,2,1
3,1,job6864,1,1
2,0,job6815,2,1
2,0,job6805,4,1
4,0,job6953,1,1
3,1,job6924,4,1
3,1,job6787,4,1
1,0,job7041,1,1
1,1,job6776,2,1
2,0,job6875,3,1
3,0,job6934,3,1
3,0,job6687,2,1
4,0,job6973,1,1
2,1,job6992,4,1
2,1,job6835,4,1
2,0,job6885,3,1
2,1,job7002,4,1
1,0,job7051,3,1
4,1,job6943,1,1
3,0,job6954,1,1
2,0,job6962,2,1
2,1,job7012,4,1
4,0,job6993,4,1
3,0,job6974,1,1
4,0,job6708,2,1
1,1,job7061,1,1
3,0,job6944,1,1
3,0,job6827,3,1
2,1,job6845,4,1
1,0,job6836,4,1
3,1,job6994,4,1
4,1,job6678,2,1
1,0,job6766,2,1
1,0,job7071,3,1
3,0,job6757,1,1
3,1,job6797,4,1
4,1,job6893,2,1
4,1,job6668,2,1
2,0,job6905,3,1
4,0,job7003,4,1
2,1,job7032,4,1
1,0,job7081,3,1
2,0,job6915,3,1
2,0,job6855,2,1
3,0,job6894,2,1
3,1,job7004,4,1
1,1,job6816,2,1
2,1,job6982,2,1
2,1,job7042,1,1
4,0,job7013,4,1
4,1,job6718,2,1
1,0,job6806,4,1
1,1,job7091,2,1
1,0,job6846,4,1
3,1,job7014,4,1
2,0,job7052,3,1
3,0,job6727,2,1
4,1,job6698,2,1
4,0,job6748,4,1
1,0,job6876,3,1
1,0,job7101,4,1
3,1,job6837,4,1
4,0,job7033,4,1
2,0,job6935,3,1
2,0,job6865,1,1
1,0,job6886,3,1
3,0,job6737,2,1
1,1,job7111,2,1
3,1,job7034,4,1
4,0,job6983,2,1
4,1,job6963,2,1
4,1,job6688,2,1
3,0,job6984,2,1
3,0,job6964,2,1
4,0,job7043,1,1
3,0,job6767,2,1
1,0,job7121,4,1
1,0,job6906,3,1
2,1,job7022,2,1
2,0,job6925,4,1
2,0,job6955,1,1
3,0,job7044,1,1
2,0,job7072,3,1
4,0,job7023,2,1
1,0,job6916,3,1
1,0,job7131,4,1
2,0,job6975,1,1
2,1,job7082,3,1
3,0,job6777,2,1
3,1,job7024,2,1
4,0,job6788,4,1
1,1,job7141,2,1
2,0,job6945,1,1
3,1,job6807,4,1
1,1,job6856,2,1
2,1,job7062,1,1
4,1,job6828,3,1
4,0,job7083,3,1
1,1,job7151,2,1
2,0,job6995,4,1
3,1,job6847,4,1
3,0,job7084,3,1
4,1,job6758,1,1
3,0,job6877,3,1
4,0,job7063,1,1
1,0,job7161,1,1
3,0,job6817,2,1
4,0,job7053,3,1
2,1,job7102,4,1
3,0,job7064,1,1
4,0,job6798,4,1
2,1,job6895,2,1
1,0,job6936,3,1
3,0,job7054,3,1
1,1,job7171,2,1
3,0,job6887,3,1
2,1,job7092,2,1
1,1,job6866,1,1
4,0,job6728,2,1
2,0,job7122,4,1
4,0,job7103,4,1
1,1,job7181,2,1
2,0,job7005,4,1
3,0,job6907,3,1
1,0,job6926,4,1
4,1,job6738,2,1
3,0,job6917,3,1
1,0,job7191,3,1
2,1,job7112,2,1
1,1,job6956,1,1
1,1,job6896,2,1
2,1,job7132,4,1
2,0,job7015,4,1
2,1,job6985,2,1
3,1,job7104,4,1
1,0,job7201,1,1
4,0,job7093,2,1
4,1,job7113,2,1
2,1,job7142,2,1
3,0,job7094,2,1
4,0,job7073,3,1
2,0,job7162,1,1
1,0,job7211,3,1
2,0,job6965,2,1
3,0,job7114,2,1
4,0,job6838,4,1
3,0,job7074,3,1
1,0,job6976,1,1
3,0,job6937,3,1
3,0,job6857,2,1
4,0,job7133,4,1
4,1,job6768,2,1
1,0,job7221,3,1
1,1,job6946,1,1
3,1,job6927,4,1
2,0,job7035,4,1
3,1,job7134,4,1
1,0,job6996,4,1
2,0,job7045,1,1
1,0,job7231,3,1
2,1,job7192,3,1
1,1,job6986,2,1
2,1,job7152,2,1
4,0,job7143,2,1
4,1,job6778,2,1
2,0,job7025,2,1
4,0,job7123,4,1
1,0,job7241,3,1
2,1,job7202,1,1
3,1,job7144,2,1
1,0,job7006,4,1
2,1,job7085,3,1
2,0,job7172,2,1
1,1,job7251,2,1
2,1,job7212,3,1
4,0,job7193,3,1
4,1,job6878,3,1
1,0,job7016,4,1
3,1,job7124,4,1
4,0,job6808,4,1
4,0,job7153,2,1
3,0,job7194,3,1
3,0,job6867,1,1
4,0,job6818,2,1
1,0,job7261,4,1
4,0,job7163,1,1
3,0,job6977,1,1
4,0,job7203,1,1
4,0,job6848,4,1
2,0,job7065,1,1
2,1,job7222,3,1
3,1,job7154,2,1
1,1,job7271,2,1
1,0,job7086,3,1
1,1,job6966,2,1
2,1,job7182,2,1
2,1,job7055,3,1
3,1,job6997,4,1
1,0,job7281,4,1
2,0,job7105,4,1
4,1,job6888,3,1
1,0,job7036,4,1
4,0,job7213,3,1
3,0,job7164,1,1
4,1,job6908,3,1
1,1,job7046,1,1
2,1,job7232,3,1
3,0,job6957,1,1
3,0,job7204,1,1
4,1,job6918,3,1
1,1,job7291,2,1
4,0,job6928,4,1
2,1,job7242,3,1
4,0,job7223,3,1
3,0,job6897,2,1
3,1,job7214,3,1
4,0,job7183,2,1
1,0,job7301,3,1
1,0,job7026,2,1
2,0,job7095,2,1
3,1,job7007,4,1
4,0,job7173,2,1
2,0,job7135,4,1
1,0,job7056,3,1
3,1,job7017,4,1
1,0,job7311,4,1
3,0,job7224,3,1
1,1,job7066,1,1
2,0,job7115,2,1
3,0,job6947,1,1
2,0,job7262,4,1
3,1,job7184,2,1
1,0,job7106,4,1
2,0,job7145,2,1
4,0,job7233,3,1
3,0,job7087,3,1
2,1,job7075,3,1
1,1,job7321,2,1
3,1,job7174,2,1
3,0,job6987,2,1
4,1,job6938,3,1
2,1,job7282,4,1
3,0,job7234,3,1
4,1,job7243,3,1
1,1,job7331,2,1
1,1,job7096,2,1
2,0,job7125,4,1
3,1,job7037,4,1
4,0,job6858,2,1
1,0,job7076,3,1
2,1,job7252,2,1
1,0,job7341,1,1
1,0,job7136,4,1
2,0,job7195,3,1
2,1,job7302,3,1
3,0,job7244,3,1
2,0,job7155,2,1
4,1,job6868,1,1
1,1,job7351,2,1
4,0,job7283,4,1
2,1,job7272,2,1
4,1,job6978,1,1
1,1,job7116,2,1
3,0,job7027,2,1
4,0,job7253,2,1
3,1,job7284,4,1
1,0,job7361,3,1
3,1,job7057,3,1
4,0,job6998,4,1
2,0,job7165,1,1
3,0,job6967,2,1
3,0,job7254,2,1
4,1,job6958,1,1
2,0,job7312,4,1
1,1,job7371,1,1
2,0,job7215,3,1
4,1,job7263,4,1
4,0,job7303,3,1
2,0,job7205,1,1
4,0,job7273,2,1
3,1,job7107,4,1
3,0,job7304,3,1
3,0,job7047,1,1
1,0,job7381,1,1
3,0,job7077,3,1
1,1,job7146,2,1
4,1,job6898,2,1
4,0,job7008,4,1
3,1,job7274,2,1
1,0,job7391,1,1
1,0,job7126,4,1
2,0,job7225,3,1
2,1,job7342,1,1
2,1,job7292,2,1
4,1,job6948,1,1
3,1,job7264,4,1
4,0,job7018,4,1
1,1,job7401,1,1
1,0,job7196,3,1
3,1,job7137,4,1
4,0,job7343,1,1
4,1,job7088,3,1
4,0,job7293,2,1
3,0,job7067,1,1
1,0,job7411,1,1
2,1,job7362,3,1
3,0,job7344,1,1
2,0,job7185,2,1
4,1,job6988,2,1
1,1,job7156,2,1
3,1,job7294,2,1
1,0,job7421,3,1
2,0,job7382,1,1
2,1,job7235,3,1
1,0,job7166,1,1
2,1,job7322,2,1
4,0,job7363,3,1
2,1,job7175,2,1
2,1,job7245,3,1
3,0,job7364,3,1
1,0,job7236,3,1
2,1,job7392,1,1
1,0,job7431,1,1
4,0,job7323,2,1
2,1,job7332,2,1
4,0,job7313,4,1
4,1,job7028,2,1
1,0,job7441,4,1
4,0,job7038,4,1
3,1,job7127,4,1
3,0,job7324,2,1
1,0,job7216,3,1
3,0,job7197,3,1
4,1,job6968,2,1
1,0,job7451,1,1
3,0,job7097,2,1
1,1,job7176,2,1
3,1,job7314,4,1
1,0,job7206,1,1
2,0,job7285,4,1
2,1,job7412,1,1
2,0,job7255,2,1
4,1,job7058,3,1
1,0,job7246,3,1
1,0,job7226,3,1
1,0,job7461,3,1
2,0,job7352,2,1
2,1,job7422,3,1
2,0,job7305,3,1
4,0,job7393,1,1
1,0,job7471,4,1
4,1,job7048,1,1
3,0,job7394,1,1
3,1,job7117,2,1
4,1,job7108,4,1
4,0,job7333,2,1
1,1,job7186,2,1
4,1,job7078,3,1
1,1,job7481,1,1
3,0,job7167,1,1
3,1,job7334,2,1
4,0,job7413,1,1
3,0,job7237,3,1
4,1,job7068,1,1
4,0,job7383,1,1
2,1,job7372,1,1
2,0,job7275,2,1
3,0,job7414,1,1
1,0,job7491,4,1
1,0,job7286,4,1
2,0,job7345,1,1
3,0,job7384,1,1
2,1,job7432,1,1
4,0,job7423,3,1
1,1,job7501,1,1
3,0,job7147,2,1
2,0,job7365,3,1
2,1,job7442,4,1
2,0,job7265,4,1
3,0,job7424,3,1
4,0,job7373,1,1
1,1,job7256,2,1
3,0,job7217,3,1
1,0,job7511,3,1
2,1,job7402,1,1
3,0,job7374,1,1
4,0,job7353,2,1
2,0,job7325,2,1
4,0,job7433,1,1
4,0,job7138,4,1
2,1,job7452,1,1
3,1,job7354,2,1
1,0,job7521,4,1
4,1,job7198,3,1
1,0,job7306,3,1
3,1,job7157,2,1
3,0,job7434,1,1
4,0,job7443,4,1
1,0,job7531,1,1
2,0,job7295,2,1
4,0,job7098,2,1
3,0,job7207,1,1
3,1,job7177,2,1
4,0,job7403,1,1
1,1,job7276,2,1
3,0,job7247,3,1
2,1,job7395,1,1
3,1,job7444,4,1
1,1,job7541,1,1
3,0,job7227,3,1
4,1,job7168,1,1
1,1,job7346,1,1
4,0,job7453,1,1
4,0,job7128,4,1
2,0,job7462,3,1
3,0,job7187,2,1
1,1,job7396,1,1
4,1,job7238,3,1
1,1,job7551,1,1
1,0,job7366,3,1
3,0,job7404,1,1
2,0,job7472,4,1
2,1,job7482,1,1
2,0,job7315,4,1
3,0,job7454,1,1
1,0,job7266,4,1
2,1,job7415,1,1
2,1,job7492,4,1
1,1,job7561,1,1
2,1,job7385,1,1
4,0,job7483,1,1
4,0,job7118,2,1
2,1,job7502,1,1
3,1,job7287,4,1
1,0,job7571,1,1
1,1,job7416,1,1
3,0,job7484,1,1
1,1,job7326,2,1
4,1,job7148,2,1
2,1,job7512,3,1
2,0,job7335,2,1
1,0,job7581,3,1
3,1,job7257,2,1
2,0,job7425,3,1
2,1,job7522,4,1
4,0,job7493,4,1
1,1,job7296,2,1
3,0,job7307,3,1
4,1,job7218,3,1
1,0,job7591,1,1
2,0,job7355,2,1
1,0,job7386,1,1
3,1,job7494,4,1
3,1,job7277,2,1
2,1,job7375,1,1
2,1,job7532,1,1
4,1,job7158,2,1
1,1,job7601,1,1
4,0,job7503,1,1
4,0,job7463,3,1
2,1,job7542,1,1
2,0,job7435,1,1
3,0,job7367,3,1
3,0,job7504,1,1
4,0,job7178,2,1
4,1,job7208,1,1
1,0,job7611,4,1
3,0,job7464,3,1
3,1,job7267,4,1
4,0,job7513,3,1
4,0,job7473,4,1
4,1,job7248,3,1
3,0,job7347,1,1
1,0,job7316,4,1
4,1,job7228,3,1
2,1,job7445,4,1
1,1,job7621,2,1
2,1,job7572,1,1
4,0,job7523,4,1
3,0,job7514,3,1
3,0,job7397,1,1
4,1,job7188,2,1
1,1,job7631,1,1
1,1,job7376,1,1
2,1,job7582,3,1
1,0,job7336,2,1
3,1,job7474,4,1
4,0,job7288,4,1
2,0,job7405,1,1
2,1,job7552,1,1
3,1,job7524,4,1
4,0,job7533,1,1
1,0,job7426,3,1
2,1,job7592,1,1
4,0,job7258,2,1
1,1,job7641,2,1
2,1,job7455,1,1
2,0,job7562,1,1
4,0,job7543,1,1
3,0,job7534,1,1
1,1,job7651,1,1
2,0,job7485,1,1
1,0,job7446,4,1
3,0,job7387,1,1
1,0,job7356,2,1
2,0,job7495,4,1
4,1,job7308,3,1
3,0,job7417,1,1
2,1,job7612,4,1
1,0,job7661,3,1
4,0,job7573,1,1
4,1,job7368,3,1
1,1,job7436,1,1
3,0,job7544,1,1
4,0,job7278,2,1
3,0,job7574,1,1
3,1,job7317,4,1
1,0,job7406,1,1
1,0,job7671,1,1
2,0,job7505,1,1
3,1,job7327,2,1
4,0,job7583,3,1
4,0,job7563,1,1
1,0,job7681,4,1
2,0,job7465,3,1
4,0,job7268,4,1
3,0,job7337,2,1
1,1,job7486,1,1
3,1,job7297,2,1
4,0,job7553,1,1
3,0,job7584,3,1
4,1,job7348,1,1
3,0,job7427,3,1
1,0,job7496,4,1
3,0,job7564,1,1
1,1,job7691,2,1
4,0,job7593,1,1
2,0,job7515,3,1
2,1,job7602,1,1
3,1,job7447,4,1
1,1,job7506,1,1
2,0,job7475,4,1
1,1,job7456,1,1
4,1,job7398,1,1
3,0,job7554,1,1
1,1,job7701,2,1
1,0,job7466,3,1
3,0,job7594,1,1
2,1,job7525,4,1
3,1,job7357,2,1
2,0,job7535,1,1
2,1,job7622,2,1
4,0,job7613,4,1
1,0,job7711,3,1
4,1,job7388,1,1
1,0,job7516,3,1
2,1,job7662,3,1
3,1,job7614,4,1
4,1,job7418,1,1
4,0,job7603,1,1
1,0,job7476,4,1
2,0,job7632,1,1
4,0,job7318,4,1
1,1,job7721,2,1
2,0,job7545,1,1
3,0,job7604,1,1
1,0,job7526,4,1
1,1,job7536,1,1
3,0,job7407,1,1
4,0,job7328,2,1
4,0,job7623,2,1
2,0,job7575,1,1
3,0,job7377,1,1
1,0,job7731,4,1
4,0,job7633,1,1
4,1,job7298,2,1
2,0,job7672,1,1
1,1,job7546,1,1
4,1,job7338,2,1
1,0,job7741,3,1
4,0,job7663,3,1
1,1,job7576,1,1
2,1,job7682,4,1
2,0,job7642,2,1
3,1,job7624,2,1
2,0,job7585,3,1
4,0,job7448,4,1
1,1,job7751,1,1
3,0,job7634,1,1
3,1,job7497,4,1
4,0,job7673,1,1
4,1,job7428,3,1
2,1,job7652,1,1
3,0,job7664,3,1
4,0,job7643,2,1
3,0,job7467,3,1
4,0,job7683,4,1
4,0,job7358,2,1
2,1,job7565,1,1
1,0,job7761,2,1
2,0,job7712,3,1
1,0,job7586,3,1
4,1,job7653,1,1
2,1,job7555,1,1
3,0,job7674,1,1
3,1,job7517,3,1
3,0,job7437,1,1
1,0,job7771,4,1
1,1,job7566,1,1
2,0,job7615,4,1
3,1,job7644,2,1
2,1,job7595,1,1
3,1,job7477,4,1
1,1,job7556,1,1
4,0,job7713,3,1
1,0,job7781,4,1
3,0,job7487,1,1
3,1,job7684,4,1
1,0,job7596,1,1
1,0,job7616,4,1
2,1,job7605,1,1
3,1,job7527,4,1
2,0,job7625,2,1
1,0,job7791,4,1
4,1,job7408,1,1
1,1,job7606,1,1
2,1,job7732,4,1
4,1,job7378,1,1
2,0,job7692,2,1
1,1,job7801,1,1
2,1,job7742,3,1
3,0,job7714,3,1
4,0,job7498,4,1
1,0,job7626,2,1
2,0,job7635,1,1
4,0,job7733,4,1
4,0,job7693,2,1
1,0,job7811,2,1
4,1,job7518,3,1
2,1,job7665,3,1
3,0,job7507,1,1
1,1,job7636,1,1
2,0,job7762,2,1
3,1,job7734,4,1
4,1,job7468,3,1
1,0,job7821,4,1
3,0,job7654,1,1
4,0,job7743,3,1
3,0,job7587,3,1
4,0,job7763,2,1
2,0,job7645,2,1
3,0,job7694,2,1
3,0,job7457,1,1
2,0,job7675,1,1
1,1,job7831,2,1
1,0,job7666,3,1
2,1,job7772,4,1
3,0,job7744,3,1
4,1,job7438,1,1
2,1,job7782,4,1
1,1,job7841,2,1
3,0,job7764,2,1
4,1,job7488,1,1
1,1,job7646,2,1
4,0,job7478,4,1
2,0,job7702,2,1
4,0,job7773,4,1
1,0,job7676,1,1
2,0,job7715,3,1
1,0,job7851,3,1
3,0,job7597,1,1
4,0,job7703,2,1
3,1,job7774,4,1
4,1,job7508,1,1
2,1,job7685,4,1
4,0,job7783,4,1
2,0,job7722,2,1
1,1,job7861,1,1
3,1,job7617,4,1
2,0,job7655,1,1
3,0,job7704,2,1
1,1,job7716,3,1
1,0,job7686,4,1
2,1,job7792,4,1
4,0,job7723,2,1
1,1,job7871,1,1
3,1,job7784,4,1
4,1,job7588,3,1
4,0,job7528,4,1
3,0,job7537,1,1
1,1,job7656,1,1
3,0,job7724,2,1
4,0,job7793,4,1
1,0,job7881,2,1
3,0,job7627,2,1
2,0,job7695,2,1
2,1,job7735,4,1
3,0,job7547,1,1
4,1,job7458,1,1
1,0,job7736,4,1
3,1,job7794,4,1
1,0,job7891,3,1
2,0,job7812,2,1
2,0,job7745,3,1
1,0,job7696,2,1
2,1,job7775,4,1
3,0,job7577,1,1
1,0,job7901,4,1
2,1,job7822,4,1
4,0,job7813,2,1
1,0,job7776,4,1
3,0,job7667,3,1
1,0,job7911,3,1
2,1,job7752,1,1
3,0,job7814,2,1
2,0,job7765,2,1
1,0,job7746,3,1
4,0,job7618,4,1
4,1,job7598,1,1
4,0,job7823,4,1
1,1,job7921,2,1
3,0,job7677,1,1
3,0,job7567,1,1
2,0,job7785,4,1
3,1,job7824,4,1
4,0,job7753,1,1
1,0,job7931,3,1
1,1,job7766,2,1
2,0,job7705,2,1
2,1,job7852,3,1
3,0,job7754,1,1
1,0,job7786,4,1
3,0,job7557,1,1
4,1,job7538,1,1
1,1,job7941,2,1
3,1,job7687,4,1
2,0,job7795,4,1
4,0,job7853,3,1
3,0,job7607,1,1
1,0,job7706,2,1
2,0,job7725,2,1
1,1,job7951,1,1
3,0,job7854,3,1
2,0,job7882,2,1
2,0,job7825,4,1
1,0,job7796,4,1
1,0,job7961,3,1
2,1,job7802,1,1
4,0,job7628,2,1
3,1,job7737,4,1
4,1,job7548,1,1
4,0,job7803,1,1
4,1,job7578,1,1
4,0,job7688,4,1
1,1,job7971,1,1
3,0,job7637,1,1
1,1,job7726,2,1
2,1,job7892,3,1
3,0,job7804,1,1
4,1,job7668,3,1
4,0,job7883,2,1
1,1,job7981,2,1
1,0,job7826,4,1
4,0,job7738,4,1
3,0,job7697,2,1
4,0,job7893,3,1
2,0,job7832,2,1
2,0,job7815,2,1
3,1,job7884,2,1
1,0,job7991,1,1
2,1,job7902,4,1
4,0,job7833,2,1
4,1,job7678,1,1
4,1,job7568,1,1
3,1,job7777,4,1
1,0,job8001,1,1
2,0,job7842,2,1
3,0,job7894,3,1
2,0,job7885,2,1
1,1,job7816,2,1
4,0,job7903,4,1
2,0,job7755,1,1
2,1,job7912,3,1
3,1,job7834,2,1
1,0,job8011,3,1
4,0,job7843,2,1
4,1,job7558,1,1
3,0,job7747,3,1
3,1,job7647,2,1
3,1,job7904,4,1
4,1,job7608,1,1
4,0,job7778,4,1
1,0,job8021,4,1
2,1,job7932,3,1
4,0,job7913,3,1
3,1,job7844,2,1
1,1,job7886,2,1
2,0,job7862,1,1
2,1,job7855,3,1
3,1,job7787,4,1
3,0,job7717,3,1
1,0,job8031,2,1
1,1,job7756,1,1
2,0,job7835,2,1
4,1,job7638,1,1
4,0,job7933,3,1
3,0,job7914,3,1
2,0,job7805,1,1
3,0,job7934,3,1
4,0,job7863,1,1
2,1,job7872,1,1
4,0,job7648,2,1
1,0,job7856,3,1
3,0,job7707,2,1
1,1,job8041,2,1
3,0,job7864,1,1
4,0,job7698,2,1
1,0,job8051,4,1
3,1,job7797,4,1
4,0,job7873,1,1
3,0,job7657,1,1
2,0,job7905,4,1
1,1,job7836,2,1
2,0,job7895,3,1
1,0,job8061,3,1
2,1,job7962,3,1
1,1,job7806,1,1
4,1,job7748,3,1
2,0,job7845,2,1
4,1,job7718,3,1
1,0,job8071,1,1
2,1,job7922,2,1
3,1,job7827,4,1
1,0,job7906,4,1
3,0,job7874,1,1
4,0,job7963,3,1
2,0,job7915,3,1
1,1,job8081,2,1
1,0,job7896,3,1
3,0,job7964,3,1
4,0,job7923,2,1
2,1,job7992,1,1
3,0,job7767,2,1
2,0,job7935,3,1
4,0,job7788,4,1
3,0,job7924,2,1
1,0,job8091,1,1
